todaymin,todaymax,todaynow,52min,52max,52now,price_change,Open,Prev. Close,Volume,Total traded value,Upper Circuit,Lower Circuit,Market Cap,ROE,P/E Ratio(TTM),EPS(TTM),P/B Ratio,Dividend Yield,Industry P/E,Book Value,Debt to Equity,Face Value,Parent Organisation,Founded,Managing Director,Symbol,name
1649.05,1665.95,1659.1,1235.46,1750,1659.1,+3.95 (0.24%) 1D,"1,659.25","1,655.15","65,717",10.90 Cr,"1,820.65","1,489.65","₹56,018Cr",13.18%,67.41,24.55,9.41,0.97%,25.53,180.21,0.67,5,Torrent Pharmaceuticals Limited,1972,NA,TORNTPHARM,Torrent Pharmaceuticals Ltd.
1462.75,1495.2,1482.1,1374,2013,1482.1,+13.45 (0.92%) 1D,"1,475.95","1,468.65","4,491",0.67 Cr,"1,762.35","1,174.95","₹5,627Cr",26.56%,41.44,35.44,10.54,0.54%,23.27,152.39,0.01,2,TCI Express Limited,2008,Mr. Chander Agarwal,TCIEXP,TCI Express Ltd.
758,770.95,769.9,588.45,821.6,769.9,+12.05 (1.59%) 1D,758.00,757.85,"49,802",3.83 Cr,909.40,606.30,"₹15,390Cr",26.21%,30.66,24.72,10.40,0.13%,41.88,88.08,0.48,10,Narayana Hrudayalaya Limited,2000,Dr. Emmanuel Rupert,NH,Narayana Hrudayalaya Ltd.
54,57.15,55.1,30.6,58.85,55.1,+1.45 (2.70%) 1D,54.05,53.65,"2,21,77,962",122 Cr,64.35,42.95,"₹10,740Cr",12.41%,5.93,9.05,0.74,6.52%,13.10,73.59,3.96,10,Housing & Urban Development Corporation Limited,1970,Shri. Kuldip Narayan,HUDCO,Housing & Urban Development Corporation Ltd.
1997,2020,2018.7,1212.5,2078,2018.7,+17.40 (0.87%) 1D,"2,001.90","2,001.30","2,05,912",41.57 Cr,"2,201.40","1,801.20","₹37,498Cr",6.56%,36.26,55.41,2.40,0.45%,31.51,834.08,0.25,2,Dalmia Bharat Limited,2013,Mr. Puneet Dalmia,DALBHARAT,Dalmia Bharat Ltd.
1839.05,1912.7,1881.3,1017.45,4190,1881.3,+42.30 (2.30%) 1D,"1,839.05","1,839.00","34,69,240",653 Cr,"2,022.90","1,655.10","₹2,09,646Cr",3.94%,100.96,18.21,9.09,0.05%,12.05,276.78,1.31,1,Adani Enterprises Limited,1993,Mr. Rajesh Adani,ADANIENT,Adani Enterprises Ltd.
6375.05,6470,6448.55,3502.18,6788,6448.55,+58.35 (0.91%) 1D,"6,390.15","6,390.20","5,646",3.64 Cr,"7,668.20","5,112.20","₹8,311Cr",16.02%,41.71,153.19,8.19,0.31%,NA,810.08,0.04,5,Cera Sanitaryware Limited,1998,Smt. Deepshikha Khaitan,CERA,Cera Sanitaryware Ltd.
469.55,473.15,471,390.5,600.6,471,+0.75 (0.16%) 1D,470.40,470.25,"74,750",3.52 Cr,564.30,376.20,"₹11,971Cr",33.52%,31.61,14.88,7.84,0.64%,25.53,59.04,0.06,1,Suven Pharmaceuticals Limited,2018,Shri. Venkateswarlu Jasti,SUVENPHAR,Suven Pharmaceuticals Ltd.
311.6,315.8,312.75,155,338.6,312.75,+0.95 (0.30%) 1D,313.65,311.80,"5,19,194",16.24 Cr,374.15,249.45,"₹47,616Cr",198.83%,71.98,4.35,44.82,NA,27.25,8.84,0.18,2,CG Power & Industrial Solutions Limited,1937,Mr. Natarajan Srinivasan,CGPOWER,CG Power and Industrial Solutions Ltd.
255.6,260.9,258,167.85,306,258,+0.95 (0.37%) 1D,256.00,257.05,"11,53,880",29.77 Cr,308.45,205.65,"₹27,875Cr",20.73%,3.06,83.95,0.91,7.59%,6.09,342.81,0.48,10,Oil India Limited,1959,Dr. Ranjit Rath,OIL,Oil India Ltd.
2717,2817.9,2799.7,868.5,2834,2799.7,+8.25 (0.30%) 1D,"2,788.00","2,791.45","12,298",3.44 Cr,"2,931.00","2,651.90","₹2,726Cr",16.50%,16.33,170.75,4.30,0.37%,27.63,671.30,0.41,10,WPIL Limited,1952,Mr. Prakash Agarwal,505872,WPIL Ltd.
73.4,74.25,73.45,47.1,84,73.45,+0.30 (0.41%) 1D,73.85,73.15,"47,800",0.35 Cr,87.75,58.55,"₹1,592Cr",10.77%,8.39,8.71,0.85,5.47%,NA,80.61,0.17,2,Jagran Prakashan Limited,1975,Mr. Mahendra Gupta,JAGRAN,Jagran Prakashan Ltd.
92.1,95.8,95.25,65.95,98.3,95.25,+2.60 (2.81%) 1D,92.65,92.65,"89,23,970",85.00 Cr,101.90,83.40,"₹22,977Cr",-3.10%,14.15,-2.59,1.07,0.54%,13.10,86.81,3.86,10,L&T Finance Holdings Limited,2008,Mr. Dinanath Dubhashi,L&TFH,L&T Finance Holdings Ltd.
392.8,406,403.4,115,449.75,403.4,+11.50 (2.93%) 1D,395.00,391.90,"64,091",2.59 Cr,470.25,313.55,"₹1,412Cr",7.43%,30.06,13.04,3.97,0.26%,34.74,105.16,0.30,2,Sterling Tools Limited,1979,Shri. Anil Aggarwal,STERTOOLS,Sterling Tools Ltd.
1131.1,1150,1143.65,1005.4,1981.35,1143.65,+8.55 (0.75%) 1D,"1,135.00","1,135.10","7,196",0.82 Cr,"1,362.10",908.10,"₹3,086Cr",2.21%,149.26,-24.00,4.17,0.06%,14.60,252.24,0.08,10,Johnson Controls-Hitachi Air Conditioning India Limited,1984,Mr. Gurmeet Singh,JCHAC,Johnson Controls - Hitachi Air Conditioning India Ltd.
488.45,507.35,497.2,398.05,639.8,497.2,+7.70 (1.57%) 1D,503.00,489.50,"32,86,477",163 Cr,587.40,391.60,"₹28,656Cr",21.42%,75.28,6.50,14.30,0.31%,34.74,36.26,0.12,10,Sona BLW Precision Forgings Ltd,1995,Mr. Vivek Singh,SONACOMS,Sona BLW Precision Forgings Ltd.
3787.8,3809,3789.1,3408,4660,3789.1,+0.45 (0.01%) 1D,"3,799.00","3,788.65","3,892",1.47 Cr,"4,546.35","3,030.95","₹17,332Cr",23.30%,27.96,135.52,6.05,0.92%,25.53,637.46,0.05,10,Pfizer Limited,1950,Mrs. Meenakshi Nevatia,PFIZER,Pfizer Ltd.
15.75,16.5,16.05,10.2,24.4,16.05,+0.30 (1.90%) 1D,15.85,15.75,"89,95,056",14.44 Cr,18.90,12.60,"₹2,900Cr",-101.10%,NA,-10.35,3.10,NA,NA,5.07,0.24,1,Dish TV India Limited,1988,Mr. Jawahar Goel,DISHTV,Dish TV India Ltd.
657.5,699,687.05,401.55,726,687.05,+25.30 (3.82%) 1D,657.50,661.75,"96,421",6.62 Cr,727.90,595.60,"₹4,391Cr",17.43%,28.44,23.27,5.96,NA,27.63,115.98,0.30,10,Tega Industries,1976,Mr. Mehul Mohanka,TEGA,Tega Industries Ltd.
80.15,83.5,83,66.2,106.85,83,+2.15 (2.66%) 1D,80.80,80.85,"10,42,875",8.66 Cr,97.00,64.70,"₹3,002Cr",28.20%,14.02,5.77,3.49,1.63%,10.31,25.76,0.48,2,Man Infraconstruction Limited,2002,Mr. Manan Shah,MANINFRA,Man Infraconstruction Ltd.
174.65,182,179.1,121.5,195,179.1,+4.55 (2.61%) 1D,175.50,174.55,"9,95,612",17.83 Cr,209.45,139.65,"₹10,793Cr",29.75%,18.71,9.33,2.76,1.15%,16.83,62.98,0.01,2,Finolex Industries Limited,1981,Mr. Anil Whabi,FINPIPE,Finolex Industries Ltd.
725,738,730,642.6,994,730,+5.35 (0.74%) 1D,736.05,724.65,"6,313",0.46 Cr,869.55,579.75,₹724Cr,7.87%,17.40,41.66,1.29,1.93%,16.83,586.55,0.30,10,Oriental Carbon & Chemicals Limited,1978,Mr. Arvind Goenka,OCCL,Oriental Carbon & Chemicals Ltd.
5415,5439.95,5433.9,5042.51,6620.48,5433.9,+15.75 (0.29%) 1D,"5,439.95","5,418.15","13,471",7.32 Cr,"6,501.75","4,334.55","₹12,478Cr",35.45%,20.11,269.47,9.78,3.58%,25.53,553.96,0.02,10,Sanofi India Limited,1956,Mr. Rodolfo Hrosz,SANOFI,Sanofi India Ltd.
1136.95,1167.65,1165.75,1033.2,1340.35,1165.75,+28.85 (2.54%) 1D,"1,136.95","1,136.90","17,46,624",204 Cr,"1,250.55","1,023.25","₹1,13,792Cr",13.97%,66.14,17.19,8.74,0.22%,13.66,130.07,NA,10,SBI Life Insurance Company Limited,2000,Mr. Mahesh Sharma,SBILIFE,SBI Life Insurance Company Ltd.
254,264.85,262.9,149.7,409,262.9,+11.45 (4.55%) 1D,254.80,251.45,"5,46,517",14.37 Cr,301.70,201.20,"₹2,785Cr",23.40%,35.21,7.14,10.62,0.16%,16.83,27.05,0.00,2,Fineotex Chemical Limited,2004,Mr. Surendra Tibrewala,FCL,Fineotex Chemical Ltd.
476.45,494,491.65,257.96,542.33,491.65,+6.40 (1.32%) 1D,485.95,485.25,"10,10,198",49.67 Cr,582.30,388.20,"₹12,594Cr",8.90%,10.56,45.93,1.00,NA,NA,619.06,4.96,10,PNB Housing Finance Limited,1988,Shri. Girish Kousgi,PNBHOUSING,PNB Housing Finance Ltd.
74.6,75.7,75.35,61.8,91.67,75.35,+0.60 (0.80%) 1D,74.75,74.75,"46,38,947",34.95 Cr,82.20,67.30,"₹50,654Cr",3.07%,57.60,1.30,2.46,0.58%,34.74,30.55,0.68,1,Samvardhana Motherson International,1986,NA,MOTHERSON,Samvardhana Motherson International Ltd.
1171.5,1230.7,1203.2,981.95,1746,1203.2,+35.95 (3.08%) 1D,"1,177.00","1,167.25","1,47,730",17.77 Cr,"1,400.70",933.80,"₹5,555Cr",13.85%,53.77,21.71,8.54,0.26%,16.83,146.21,0.02,10,Indigo Paints Limited,2020,Mr. Hemant Jalan,INDIGOPNTS,Indigo Paints Ltd.
1316,1331,1324.6,1047.1,1509,1324.6,+5.55 (0.42%) 1D,"1,326.00","1,319.05","3,51,856",46.61 Cr,"1,450.95","1,187.15","₹49,389Cr",17.27%,8.27,159.50,1.14,2.65%,20.68,1162.11,3.79,10,Shriram Finance,1979,Shri. Yalamati Chakravarti,SHRIRAMFIN,Shriram Transport Finance Company Ltd.
554.05,569.8,568.45,491.35,929,568.45,+11.30 (2.03%) 1D,557.15,557.15,"11,792",0.67 Cr,668.55,445.75,"₹1,294Cr",10.21%,7.70,72.40,0.76,1.79%,16.83,771.08,0.11,10,Garware Hi-tech Films,1957,Shri. S. Garware,GRWRHITECH,Garware Hi-Tech Films Ltd.
1016.7,1055.95,1052.35,911.25,1291.95,1052.35,+33.25 (3.26%) 1D,"1,022.50","1,019.10","25,15,799",265 Cr,"1,121.00",917.20,"₹40,912Cr",23.38%,11.25,90.56,2.18,2.16%,20.68,514.84,2.39,10,Muthoot Finance Limited,1997,Mr. George Muthoot,MUTHOOTFIN,Muthoot Finance Ltd.
255.15,261.95,256.4,220.1,368,256.4,+2.75 (1.08%) 1D,257.00,253.65,"4,65,908",11.95 Cr,304.35,202.95,"₹12,633Cr",15.12%,26.43,9.60,4.32,NA,NA,63.75,1.18,2,Aptus Value Housing Finance India,2009,Mr. M. Anandan,APTUS,Aptus Value Housing Finance India Ltd.
3804.35,3859.95,3849.75,2478.45,4538,3849.75,+24.00 (0.63%) 1D,"3,850.00","3,825.75","42,076",16.20 Cr,"4,590.90","3,060.60","₹34,619Cr",33.47%,45.71,83.69,13.26,0.20%,16.83,288.47,0.46,2,Solar Industries India Limited,1995,Shri. Manish Nuwal,SOLARINDS,Solar Industries India Ltd.
984.55,998.95,993.4,820.6,1219,993.4,+8.90 (0.90%) 1D,985.00,984.50,"22,135",2.20 Cr,"1,181.40",787.60,"₹6,887Cr",15.05%,42.01,23.43,8.20,1.22%,14.60,117.79,0.23,2,Symphony Limited,1988,Mr. Achal Bakeri,SYMPHONY,Symphony Ltd.
